05:33:35,10,1547.0,518.0,room-1,day-1
05:33:36,10,1547.0,517.0,room-1,day-1
05:33:37,10,1539.0,519.0,room-1,day-1
05:33:38,10,1536.0,521.0,room-1,day-1
05:33:39,10,1532.0,517.0,room-1,day-1
05:33:40,10,1533.0,509.0,room-1,day-1
05:33:41,10,1535.0,510.0,room-1,day-1
05:33:42,10,1529.0,510.0,room-1,day-1
05:34:15,10,1528.0,519.0,room-1,day-1
05:34:16,10,1521.0,494.0,room-1,day-1
05:34:17,10,1540.0,507.0,room-1,day-1
05:34:18,10,1526.0,504.0,room-1,day-1
05:34:19,10,1542.0,503.0,room-1,day-1
05:34:20,10,1530.0,506.0,room-1,day-1
05:34:21,10,1498.0,464.0,room-1,day-1
05:34:22,10,1485.0,438.0,room-1,day-1
05:34:23,10,1527.0,509.0,room-1,day-1
05:34:24,10,1602.0,674.0,room-1,day-1
05:34:25,10,1651.0,856.0,room-1,day-1
05:34:26,10,1643.0,839.0,room-1,day-1
05:34:27,10,1582.0,724.0,room-1,day-1
05:34:28,10,1548.0,705.0,room-1,day-1
05:34:29,10,1646.0,847.0,room-1,day-1
05:34:30,10,1665.0,1093.0,room-1,day-1
05:34:33,13,1460.0,1632.0,room-1,day-1
05:34:34,13,1463.0,1647.0,room-1,day-1
05:34:35,13,1501.0,1661.0,room-1,day-1
05:48:39,14,1488.0,1677.0,room-1,day-1
05:48:40,14,1487.0,1677.0,room-1,day-1
05:48:41,14,1453.0,1687.0,room-1,day-1
05:48:42,14,1426.0,1722.0,room-1,day-1
05:48:43,14,1419.0,1726.0,room-1,day-1
05:48:44,14,1402.0,1726.0,room-1,day-1
05:48:45,14,1357.0,1778.0,room-1,day-1
05:48:46,14,1350.0,1778.0,room-1,day-1
05:48:47,14,1338.0,1783.0,room-1,day-1
05:48:57,14,1343.0,1783.0,room-1,day-1
05:49:00,14,1360.0,1778.0,room-1,day-1
05:49:01,14,1359.0,1777.0,room-1,day-1
05:49:02,14,1354.0,1759.0,room-1,day-1
05:49:03,14,1375.0,1686.0,room-1,day-1
05:49:04,14,1412.0,1645.0,room-1,day-1
05:49:05,14,1460.0,1616.0,room-1,day-1
05:49:23,15,1656.0,1057.0,room-1,day-1
05:49:24,15,1659.0,1021.0,room-1,day-1
05:49:25,15,1640.0,812.0,room-1,day-1
05:49:26,15,1570.0,617.0,room-1,day-1
05:49:27,15,1523.0,517.0,room-1,day-1
05:49:28,15,1467.0,433.0,room-1,day-1
05:49:29,15,1428.0,404.0,room-1,day-1
05:49:30,15,1253.0,320.0,room-1,day-1
05:49:31,15,1046.0,304.0,room-1,day-1
05:49:32,15,931.0,287.0,room-1,day-1
05:49:33,15,906.0,269.0,room-1,day-1
05:49:50,16,929.0,223.0,room-1,day-1
05:49:51,16,926.0,222.0,room-1,day-1
05:49:52,16,940.0,282.0,room-1,day-1
05:49:53,16,1108.0,302.0,room-1,day-1
05:49:54,16,1238.0,343.0,room-1,day-1
05:49:55,16,1422.0,389.0,room-1,day-1
05:49:56,16,1521.0,466.0,room-1,day-1
05:49:57,16,1513.0,459.0,room-1,day-1
05:49:58,16,1506.0,479.0,room-1,day-1
05:49:59,16,1509.0,502.0,room-1,day-1
